No.,Time,Source,Destination,Protocol,Length,Info,Time,Result
2106,2017-03-06 16:07:28.092132,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:28,OK
2107,2017-03-06 16:07:28.096048,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:28,THR
2108,2017-03-06 16:07:28.297321,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:28,OK
2109,2017-03-06 16:07:28.302796,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:28,OK
2110,2017-03-06 16:07:28.306029,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:28,THR
2111,2017-03-06 16:07:28.507931,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:28,OK
2112,2017-03-06 16:07:28.511568,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:28,OK
2113,2017-03-06 16:07:28.514641,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:28,THR
2114,2017-03-06 16:07:28.715995,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:07:28,OK
2115,2017-03-06 16:07:28.724043,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:28,OK
2116,2017-03-06 16:07:28.727495,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:28,THR
2117,2017-03-06 16:07:28.929786,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:28,OK
2118,2017-03-06 16:07:28.933591,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:28,OK
2119,2017-03-06 16:07:28.936843,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:28,THR
2120,2017-03-06 16:07:29.138711,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:29,OK
2121,2017-03-06 16:07:29.142395,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:29,OK
2122,2017-03-06 16:07:29.145563,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:29,THR
2123,2017-03-06 16:07:29.347029,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:29,OK
2124,2017-03-06 16:07:29.350661,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:29,OK
2125,2017-03-06 16:07:29.354069,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:29,THR
2126,2017-03-06 16:07:29.554833,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:07:29,OK
2127,2017-03-06 16:07:29.558687,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:29,OK
2128,2017-03-06 16:07:29.561893,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:29,THR
2129,2017-03-06 16:07:29.762873,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:29,OK
2130,2017-03-06 16:07:29.766608,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:29,OK
2131,2017-03-06 16:07:29.770177,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:29,THR
2132,2017-03-06 16:07:29.971489,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:29,OK
2133,2017-03-06 16:07:29.978207,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:29,OK
2134,2017-03-06 16:07:29.981493,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:29,THR
2135,2017-03-06 16:07:30.183220,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:30,OK
2136,2017-03-06 16:07:30.186924,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:30,OK
2137,2017-03-06 16:07:30.190142,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:30,THR
2138,2017-03-06 16:07:30.391561,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:30,OK
2139,2017-03-06 16:07:30.395150,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:30,OK
2140,2017-03-06 16:07:30.398407,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:30,THR
2141,2017-03-06 16:07:30.627929,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:07:30,OK
2142,2017-03-06 16:07:30.631646,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:30,OK
2143,2017-03-06 16:07:30.634625,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:30,THR
2144,2017-03-06 16:07:30.836409,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:30,OK
2145,2017-03-06 16:07:30.840007,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:30,OK
2146,2017-03-06 16:07:30.843740,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:30,THR
2147,2017-03-06 16:07:31.045245,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:31,OK
2148,2017-03-06 16:07:31.049673,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:31,OK
2149,2017-03-06 16:07:31.053496,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:31,THR
2150,2017-03-06 16:07:31.254428,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:31,OK
2151,2017-03-06 16:07:31.259055,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:31,OK
2152,2017-03-06 16:07:31.262839,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:31,THR
2153,2017-03-06 16:07:31.464423,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:31,OK
2154,2017-03-06 16:07:31.468080,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:31,OK
2155,2017-03-06 16:07:31.471618,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:31,THR
2156,2017-03-06 16:07:31.672864,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:07:31,OK
2157,2017-03-06 16:07:31.676409,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:31,OK
2158,2017-03-06 16:07:31.679689,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:31,THR
2159,2017-03-06 16:07:31.881131,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:31,OK
2160,2017-03-06 16:07:31.884646,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:31,OK
2161,2017-03-06 16:07:31.888094,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:31,THR
2162,2017-03-06 16:07:32.089365,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:32,OK
2163,2017-03-06 16:07:32.093228,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:32,OK
2164,2017-03-06 16:07:32.096657,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:32,THR
2165,2017-03-06 16:07:32.297500,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:32,OK
2166,2017-03-06 16:07:32.301209,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:32,OK
2167,2017-03-06 16:07:32.304529,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:32,THR
2168,2017-03-06 16:07:32.506601,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:32,OK
2169,2017-03-06 16:07:32.510807,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:32,OK
2170,2017-03-06 16:07:32.514126,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:32,THR
2171,2017-03-06 16:07:32.715818,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:07:32,OK
2172,2017-03-06 16:07:32.719174,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:32,OK
2173,2017-03-06 16:07:32.724864,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:32,THR
2174,2017-03-06 16:07:32.926333,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:32,OK
2175,2017-03-06 16:07:32.930162,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:32,OK
2176,2017-03-06 16:07:32.933543,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:32,THR
2177,2017-03-06 16:07:33.135389,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:33,OK
2178,2017-03-06 16:07:33.139396,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:33,OK
2179,2017-03-06 16:07:33.142870,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:33,THR
2180,2017-03-06 16:07:33.345033,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:33,OK
2181,2017-03-06 16:07:33.348831,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:33,OK
2182,2017-03-06 16:07:33.352961,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:33,THR
2183,2017-03-06 16:07:33.554425,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:07:33,OK
2184,2017-03-06 16:07:33.558539,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:33,OK
2185,2017-03-06 16:07:33.561719,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:33,THR
2186,2017-03-06 16:07:33.762465,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:33,OK
2187,2017-03-06 16:07:33.766244,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:33,OK
2188,2017-03-06 16:07:33.769882,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:33,THR
2189,2017-03-06 16:07:33.970841,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:33,OK
2190,2017-03-06 16:07:33.975425,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:33,OK
2191,2017-03-06 16:07:33.978621,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:33,THR
2192,2017-03-06 16:07:34.180257,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:34,OK
2193,2017-03-06 16:07:34.184145,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:34,OK
2194,2017-03-06 16:07:34.187603,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:34,THR
2195,2017-03-06 16:07:34.388723,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:34,OK
2196,2017-03-06 16:07:34.392515,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:34,OK
2197,2017-03-06 16:07:34.395674,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:34,THR
2198,2017-03-06 16:07:34.624204,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:07:34,OK
2199,2017-03-06 16:07:34.627846,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:34,OK
2200,2017-03-06 16:07:34.630980,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:34,THR
2201,2017-03-06 16:07:34.832559,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:34,OK
2202,2017-03-06 16:07:34.836347,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:34,OK
2203,2017-03-06 16:07:34.839403,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:34,THR
2204,2017-03-06 16:07:35.040717,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:35,OK
2205,2017-03-06 16:07:35.044365,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:35,OK
2206,2017-03-06 16:07:35.048094,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:35,THR
2207,2017-03-06 16:07:35.248828,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:35,OK
2208,2017-03-06 16:07:35.252331,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:35,OK
2209,2017-03-06 16:07:35.255585,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:35,THR
2210,2017-03-06 16:07:35.457350,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:35,OK
2211,2017-03-06 16:07:35.464086,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:35,OK
2212,2017-03-06 16:07:35.467643,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:35,THR
2213,2017-03-06 16:07:35.668319,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:07:35,OK
2214,2017-03-06 16:07:35.672277,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:35,OK
2215,2017-03-06 16:07:35.675321,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:35,THR
2216,2017-03-06 16:07:35.877690,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:35,OK
2217,2017-03-06 16:07:35.881579,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:35,OK
2218,2017-03-06 16:07:35.885638,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:35,THR
2219,2017-03-06 16:07:36.086266,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:36,OK
2220,2017-03-06 16:07:36.091998,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:36,OK
2221,2017-03-06 16:07:36.095295,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:36,THR
2222,2017-03-06 16:07:36.297837,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:36,OK
2223,2017-03-06 16:07:36.301538,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:36,OK
2224,2017-03-06 16:07:36.304692,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:36,THR
2225,2017-03-06 16:07:36.505986,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:36,OK
2226,2017-03-06 16:07:36.512323,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:36,OK
2227,2017-03-06 16:07:36.515661,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:36,THR
2228,2017-03-06 16:07:36.717351,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:07:36,OK
2229,2017-03-06 16:07:36.720942,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:36,OK
2230,2017-03-06 16:07:36.724799,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:36,THR
2231,2017-03-06 16:07:36.926106,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:36,OK
2232,2017-03-06 16:07:36.929979,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:36,OK
2233,2017-03-06 16:07:36.933344,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:36,THR
2234,2017-03-06 16:07:37.134408,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:37,OK
2235,2017-03-06 16:07:37.138245,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:37,OK
2236,2017-03-06 16:07:37.142865,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:37,THR
2237,2017-03-06 16:07:37.343615,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:37,OK
2238,2017-03-06 16:07:37.347127,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:37,OK
2239,2017-03-06 16:07:37.350324,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:37,THR
2240,2017-03-06 16:07:37.551154,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:07:37,OK
2241,2017-03-06 16:07:37.554653,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:37,OK
2242,2017-03-06 16:07:37.557878,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:37,THR
2243,2017-03-06 16:07:37.759389,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:37,OK
2244,2017-03-06 16:07:37.763174,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:37,OK
2245,2017-03-06 16:07:37.767175,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:37,THR
2246,2017-03-06 16:07:37.968963,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:37,OK
2247,2017-03-06 16:07:37.972653,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:37,OK
2248,2017-03-06 16:07:37.976107,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:37,THR
2249,2017-03-06 16:07:38.176976,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:38,OK
2250,2017-03-06 16:07:38.180630,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:38,OK
2251,2017-03-06 16:07:38.184207,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:38,THR
2252,2017-03-06 16:07:38.385507,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:38,OK
2253,2017-03-06 16:07:38.388850,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:38,OK
2254,2017-03-06 16:07:38.392058,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:38,THR
2255,2017-03-06 16:07:38.624588,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:07:38,OK
2256,2017-03-06 16:07:38.628320,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:38,OK
2257,2017-03-06 16:07:38.631457,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:38,THR
2258,2017-03-06 16:07:38.833183,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:38,OK
2259,2017-03-06 16:07:38.837368,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:38,OK
2260,2017-03-06 16:07:38.840447,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:38,THR
2261,2017-03-06 16:07:39.042278,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:39,OK
2262,2017-03-06 16:07:39.045960,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:39,OK
2263,2017-03-06 16:07:39.049235,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:39,THR
2264,2017-03-06 16:07:39.250997,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:39,OK
2265,2017-03-06 16:07:39.255509,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:39,OK
2266,2017-03-06 16:07:39.259375,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:39,THR
2267,2017-03-06 16:07:39.461241,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:39,OK
2268,2017-03-06 16:07:39.465376,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:39,OK
2269,2017-03-06 16:07:39.468636,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:39,THR
2270,2017-03-06 16:07:39.669740,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:07:39,OK
2271,2017-03-06 16:07:39.673583,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:39,OK
2272,2017-03-06 16:07:39.677033,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:39,THR
2273,2017-03-06 16:07:39.878930,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:39,OK
2274,2017-03-06 16:07:39.882537,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:39,OK
2275,2017-03-06 16:07:39.889203,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:39,THR
2276,2017-03-06 16:07:40.089874,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:40,OK
2277,2017-03-06 16:07:40.094525,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:40,OK
2278,2017-03-06 16:07:40.098223,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:07:40,THR
2279,2017-03-06 16:07:40.299596,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:40,OK
2280,2017-03-06 16:07:40.303216,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:07:40,OK
